smiles,selfies
N=CC=O,[O][=C][C][=N][Ring1][=Branch1][C][=N][C][=C][C][Branch1][Ring2][Ring1][O][C][=C][C][=C][C][Ring1][=Branch1][=N][C][=C][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][Branch2][F][Ring2][Ring2][Ring2][Ring2]
CC=CC=CC1=CC=CC=NO1,[C][C][=C][C][=C][C][Branch1][C][O][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][C][=C][C][Branch1][C][N][Ring1][Branch1][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][C][C][Ring1][Ring1][#Branch1][N][=C][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][C@H1][Branch1][C][F][C][=C][C][=C][C][=C][C][=N][Ring1][=C][Ring1][=Branch1]
CC(C)=CC1=Nc2c(C(=NCOCC34CCCN3CCC4)N3CC4CCC(C3)N4)cnc(c2F)CN=CC=CC=C1,[C][C][Branch1][C][C][=C][C][Branch2][C][=N][C][=C][C][=C][Ring1][Branch1][C][=N][C][Branch2][Ring1][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F]
C1=CC=CC=CNCC2=CN=CC=CC=COCC=COCC2=CNC=1,[C][N][C][=C][C][=C][C][=C][=C][Branch2][Ring1][C][=N][C][=C][C][Branch1][=Branch2][O][C][=C][C][Branch2][=N][C][O][C][=C][C][=C][C][=N][C][=C][Ring1][#C][Ring2][Ring1][#C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=N][C][Branch1][#C][C][=C][C][Branch1][C]
[CH]CNCCCN(C)ON=c1cnc1=NC=C,[C@@H1][C][N][C][C][C][N][Branch1][=O][C][O][=N][C][Branch1][=Branch1][=Branch2][C][=N][C][=C][Ring1][S+1][C][=N][Ring1][=Branch1][=N][C][=C][Branch1][Ring2][C][F][Ring1][=Branch1][=C][C][=C][C][F][Ring1][C][=N][Ring2][Ring1][=C][C]
CCCNC1=C(F)C=CC=CC=CC(CC2(C=NC3=C4C=NC5=CC=CC4=C=C(N)C=CC5=C3)CC3CCC(N2)N3C)C=CO1,[O][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#C][N][C][C][C][C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][C][N][=C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][=C][Ring1][=Branch1][C][N][Ring2][C][Ring2][Ring2][C]
CC=CN=CC=C(O)N=C(C=C(C=CN=CN=CC(C=CC=CCCl)=CO)N1CCC2CC21)N1CC2CCN(C1)N2,[O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][Cl][Branch2][Ring1][C][=N][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring2][C][=N][C][=C][C][=C][C][Branch1][#C][N][C][N][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][=C][C][=N][C][=C][C][Branch2][Ring1][C]
NC1C=CC=CC=CC=CC=CC=CCCC2N=C2C=CC=CC=C1,[C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][=Branch1][O][C][Branch1][C][N][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][Ring1][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][N][F][C]
FC1=C2NN3C4CCC3CN(CC(CN=C3CCCC5CCC3C5O2)NNCCCOC[CH]C1)C4,[C][C@H1][Branch2][Ring1][C][C][O][C][C][C][N][N][Branch1][O][C][C][Branch2][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][#Branch1][N][Ring1][Branch1][C][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][N][N][F]
C=CCOC=NC(=CC=NC1(F)C=CC=CC(=CC(Cl)=CCl)C1=N)NCC1CCC(C)N1,[C][C@H1][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][C][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][O][Cl][Ring1][=C][=C][Branch1][C][F][C][Ring1][Branch2][=N][Ring2][Ring1][#Branch2][F][C]
C=CC(=C=N)CCCCOC12CNC=CC=CC(=N1)NCCCC(F)C=NCC=CNC1C[C]3CC(CN2)C(C1)N3,[C][N][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][C][F][Branch2][Ring1][#Branch1][C][=N][C][C][=C][N][Branch1][#C][C][C][C@@][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring1][C][=C][C][Ring1][Ring2][=N][Ring2][Ring2][Ring1][#Branch1][=N][C][Ring2][Ring1][C]
OC(=Cc1ccccn1)N=CCN=CN1CC=CCOC1,[C][O][=C][C][=C][C][N][Ring1][Branch2][C][=N][C][Branch2][=Branch2][C][C][=N][C][Branch1][C][O][=C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=N][C][=C][C][Cl][Branch1][S][N][=C][Branch1][C][C][O][C][Ring1][=C][N][Ring1][#Branch1][=N][C][Ring2][Ring1][#Branch2]
CCCCNC1CCCC1COCN=C(NN=CCCC(O)N=C(N=C[C@@H]1CCCCNC1)N1CC2CCC(C1)N2)N1CC2CCC(C1)N2,[C][N][C][C][C][C][C@H1][Ring1][Branch2][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][C][C][C][N][Ring1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][C][Ring1][Branch1][N][C][C][Branch2][Ring1][=Branch2][=C][C]
NCCC=CC1=CC=C(S)CNNCC2=C([CH]CC2)C(C=NC2C=NC3=CC(=CC=CC3=CF)C2)Nc2c(O)ccnc21,[N][C][C][C][=C][C][Branch2][Branch1][C][C][=N][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][=N][C][Branch1][#C][C][C@H1][C][C][C][=Ring1][Branch1][C][N][Ring1][#Branch1][N][Branch1][C@H1][C][C][=N][C][Branch2][Ring1][Branch2][C][=N][C][=C][C][Branch1][Ring2][C][Ring1][#Branch1][=C][C][=C][C][Ring1][Branch2][=C][Ring2][Ring1][#Branch1][F][=C][C][=C][C][=C][Ring2][Ring1][Ring1][S]
NCCCC1C=NC=C2NCCCCC(N)CCNC=C1C=C1N=CC=C12,[C][C][N][C][=C][C][Branch1][Branch1][C][C][C][N][C][=N][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][Ring2][Ring1][O][Ring1][#Branch1][N][=C][=C][C][=N][C][Ring1][Branch1][=C][Ring2][Ring1][#Branch1]
CC1C2CCN=C3CC[C@@H]2N2N=C(F)C2N31,[C][N][C][Branch1][C][C][C][C@H1][Branch1][O][C][C][C][Ring1][Branch2][=N][C][C][Ring1][Branch2][=N][Ring2][Ring1][C][=N][=C][Ring2][Ring1][N][F][=C][Ring2][Ring2][P][Ring2][Ring2][#Branch1]
CNCCC=CN(C=NC(O)C=CC(C=NC=CCN1CC2CCC(C1)N2)=NCOCC1CCC(C)N1)CC=NCC=CC=CC=CC=C[NH],[C][N][C][C][C][=C][N][Branch2][Branch1][C][C][=N][C][Branch1][C][O][C][=C][C][Branch1][S][C][Ring1][#Branch1][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][NH1]
C=C1C=CC=C(CC=CO)C=CCC=NC=C(NC(O)C=NC2=NC(C)(C=CC)CCCCC2)N2CC3CCC(C2)N13,[O][C][=C][C][C][Branch2][Ring1][Branch2][C][=C][C][Branch2][Branch1][=Branch2][C][=N][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][C][=N][C][Branch1][#C][C][C][C][C][C][C][Branch1][C][C][Ring1][#Branch1][C][=C][C][=N][=Branch2][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2][F][F][=C][C][=C][C][=C][C][Ring2][Ring1][=Branch1][=C]
CNCCCC1CC=NC2(COCC[CH]COC34CCCN3CCC4=N)CC3CC4C1=C(F)N2C4N3N,[C][N][C][C][C][C][Branch2][Ring1][Branch2][C][C][=N][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][O][C][C][C@H1][C][Branch1][#C][O][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][#Branch2][F][C@H1]
FC1=C2N=C(OCC34CCCN3CCC4)N=C(N3CC4CCN(C3)N4)N=C2OC1CCC1CCC1,[C][C][C][C@H1][Ring1][Branch1][C][C][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][N][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][N][F]
COC(=CN=CSCC1C=CC1)NC=CC(=NC(OC1CCCN1C=N)C(F)F)N1CC2CCC(C1)N2,[C][C][=C][C][Branch1][C][Branch2][Ring1][O][C][S][C][=N][C][=C][Branch1][Ring1][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][O][O][C][C][C][C][N][Ring1][Branch1][C][=N][C][Branch1][C][F][F][=C][C][=C][C][=C][C][Ring1][#C][=N][Ring2][Ring1][=C]
CCCOC(=O)NCN=CCNCCCCOC(CF)CCCNC,[C][N][C][C][C][C][Branch1][#C][O][C][C][C][C][Ring1][Branch1][N][C][C][=N][C][Branch2][Ring1][C][=N][C][Branch1][Branch1][O][C][C][C][=O][C][N][Ring1][C@H1][=N][C][Branch1][#Branch2][C][F][=N][C][Branch1][Ring2][C][=C][Ring2][Ring1][O][F][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][Ring2][C]
COCCCSC=NCC=CC1=NC(=NC=NC=CC(F)C=CC2=NC(=CC=C(C)F)CC=C(N=C(C)O)C2)C2CN3CCCC3(C2)OCO1,[C][O][C][C][C][S][C][=N][C][Branch2][Branch2][Ring2][=Branch2][C][=C][C][Branch1][#C][O][C][O][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring1][Branch2][=N][C][=N][C][=C][C][Branch1][C][F][C][=C][C][=N][C][Branch1][#C][C][Branch2][C][=C][C][=C][Branch1][Ring2][C][Ring1][#Branch1][N][=C][=Branch1][C][O][C][=C][C][=C][Branch1][C][F][=C][Ring1]
CNCCCC1N=CC=C[C@H]1C,[C][N][C][C][C][C][C@H1][Branch1][C][C][C][=C][C][=N][Ring1][#Branch1][C][=C][C][Branch2][Ring2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][Ring2][Ring2][Ring1][=C][Ring2][Ring2][Ring1]
CCc1ccc2c(c1F)C1CCN3C2SC=NC=CC(=NCO)N2CC4CCC1(C2)N43,[C][C][C][=C][C][=C][C][Branch2][Ring2][Ring1][S][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][O][Ring1][O][C][=O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F]
C=CC=CC=CC=CC=CF,[F][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][N][=C][Ring1][=O][=N][C][=C][Ring2][Ring2][Ring1][N]
CN[CH]C[C@H](O)C(F)OC=NC(=NC1=CC=NCON2C3CCC2CC(C3)O1)N1CC2CCC(C1)N2,[C][N][C@@H1][C][C@H1][Branch1][C][O][C][Branch1][C][F][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][O][Ring1][=Branch1][C][C][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][Ring1]
CCCCCCC#CC=C1C=NC=C1COC=NC(=NC1OCCCCCN([SH]=N)C1F)N1CC2CCC(C1)N2,[C][C][C][C][C][C][C][=C][Ring1][C][C][=C][C][=N][C][=C][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][=Branch2][=S][Ring2][Ring1][=Branch1][=N][C][Ring1][Ring2][Ring2][Ring1][N][F]
C1=CC2NC3=C(CN=C1CCCCCNC3)C1CC3CN2CC1N3,[C][N][C][C][C][C][Branch2][C][=N][C][Branch2][Branch1][C][C][Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][C][Ring1][Branch2][=C][Ring2][Ring1][O][NH1][Ring2][C][=C][Ring1][O][F][=C][C][=C][C][=C][Ring2][Ring1][=Branch1]
CN1CCC[C@H]1CC(N)CC1C=NC=NC=N1,[C][N][C][C][C][C@H1][Ring1][Branch1][C][C][Branch1][C][N][C][C][C@H1][=N][C][=N][C][=N][Ring1][#Branch1][C][C][=N][C][=C][C][Branch2][Ring1][C][C][Branch1][C][O][Branch1][C][O][C][=C][Ring2][Ring1][O][Ring1][P][=C][Ring1][Ring2][C][Ring2][Ring1][N][F]
CC1=NC(C=CC=C(NCOC2CCC3CCCN32)N2CC3CCC(C2)N3)N=COC=C1,[O][C][=C][C][Branch2][C@@H1][C][C][=N][C][Branch2][Ring1][O][C][=C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][N][Ring1][Branch1][Branch1][C][C][C][Ring1][Branch1][N][=C][Ring2][Ring2][=Branch2][Ring1]
C=C(F)C(F)=C1CC=C=NNCC2CC[C@@H](COC=N1)N2C,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][Branch1][N][C][C][=C][Ring1][=Branch2][N][Ring1][C][=N][C][Ring1][#C][=C][Branch1][C][F][C][Branch1][Ring2][C][Ring1][C][F][=C][Ring2][Ring2][Ring1][=C]
CCN1C2CCC1C1=NC(COCC3CC=CCN3)=C3C(=NC=C1C2)C1=CC=CC13,[C][C@H1][=C][C][=C][Ring1][O][=Branch1][C][=N][C][=C][C][Branch1][#C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch1][O][C][O][C][C][C][C][=C][C][N][Ring1][=Branch1][=C][Ring2][Ring2][=Branch1][Ring2][Ring1][=Branch2]
CC#CC(F)C=CCCC12CC=C3NC(CC4=CN=COCC=C4C=CC)=NC=CC(=CC=N1)N1CC4CCC2(N4)C31,[C][C][=C][C][=C][C][O][=Branch1][C][=N][C][=C][Ring1][Branch2][Branch1][C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch1][#C][C][C][C][=C][C][Branch1][C][F][C][=C][Ring1][C][=C][Ring1][O][Ring1][#Branch1][C][C][=C][Ring2][Ring1][C][=N][Ring2][Ring1][=C]
C=C1C(C=CC=CC)=CCNC=CC2=NCCCCCOCC(C)N1C1C3CCC(CN21)N3,[C][C][=C][C][=C][C][=C][C][Branch2][Ring2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][#C][O][C][C][C][C][O][C][C][Branch1][C][C][N][Ring1][=N][C][Ring2][Ring1][O][=C][Ring2][Ring1][N]
Fc1coc(C=Cc2ncc3c(N4CC5CCC(C4)N5)nc(OC4CCCN5CCCC45)nc3c2F)c1,[O][C][=C][Branch1][C][F][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][=Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F]
c1coo1,[O][C][=C][O][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Ring2][C][Ring1][=N][Ring2][Ring1][=N][=C][Ring2][Ring2][Ring1]
CN=CC12C=C(O)C=CC=CC=CC(SC=CCC=CC=CCCl)CC3(C=CC(C)CCC3C)NC=CCN(CCCC1)N2,[C][C][C][C][C][Branch1][C][=C][C][=C][C][Branch2][Ring1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][N][Ring1][#Branch1][C][=N][C][Ring1][Branch2][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][S][Ring1][=N][=Branch1][C][S][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][Cl][Ring1][Branch1][C][=C][Ring1][C][=C]
C=NC1C2C=CCCCOSC=NCN3CC4CCC(C3)(N4)C1C(F)N=COCC(O)N=C(C=CC=CO)C=NC=CC(C)N=CC2,[O][C][=C][C][=C][C][Branch2][Ring2][C][C][=N][C][=C][C][Branch1][C][C][N][=C][Branch1][S][C][C][C][=C][C][Branch2][Ring1][=Branch1][C][C][O][S][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][C][O][C][=N][C][Branch1][C][F][C][Ring1][=N][C][Ring2][Ring1][=C][N][=C][Ring2][Ring1][#Branch2]
NN1C2CCC1NC1(CCOCOC=CC(F)=NC1NCC13CCCN1CCC3)C2,[C][C][Ring1][C][O][C][O][C][C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][N][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring2][Ring1][=N][F][Ring2][Ring1][#C]
CC=CN=CN1CC=CC1C=CN(C=NC(O)=Cc1ccccc1C=N)CCCN=CNCC=CC=C(C=CC)C(F)NNCC[CH]CCCOCN,[N][C][O][Branch1][C][C][C][C@@H1][C][C][N][Ring1][Branch2][=N][C][Branch1][C][F][C][Branch1][Ring2][C][=C][C][=C][C][=C][C][Branch2][Ring1][C][=N][C][=N][C][Branch2][Branch1][C][C][C][N][Branch2][Ring1][C][C][=N][C][Branch1][C][O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Ring1][=Branch1][C][=C][C][N][Ring1][Branch1][C][=N][C][=C][C][Branch1]
NC(C=CN=c1nc1C=C1N=C(NC=CCN2CC3CC[C@@H](C2)N3)C=CC=CC2CCC3CN1C2N3)C=C1c2ccccc2C=CC1O,[C][=C][C][=C][C][Branch1][#C][=N][C][=C][C][Branch1][#C][N][C][C@@H1][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][N][C][C][C][C][C][Ring2][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring1][Ring1][=N][C][=C][C][Branch2][Ring1][C][C][=C][C][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][N]
OCOC1=CC2CN=C(C=C3C=C4C=CC(F)N4CC(O)=CC=CC=NC2=N3)C23CC2CC(CNC1)N3,[O][C][O][C][Branch2][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Ring1][N][Ring1][=Branch1][=C][C][C][N][=C][Ring1][Branch2][C][=C][C][=C][C][=C][C][Branch2][Ring1][C][F][C][=C][C][Branch1][#C][N][C][C][C][C][=C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][Branch1][C][O][=C][C][=C][C][=N][C][Ring2][Ring1][=Branch1][=N][Ring2][Ring1]
CN1CCC(CNCC2=C3NC4=CC3N=CCNC=NC3OC=CC=CC(C=NC(=C4)ON3C)NCC(O)=N2)N1,[O][C][=C][C][=C][C][Branch2][Ring1][NH1][C][=N][C][Branch1][C][O][=C][C][=C][C][N][=C][Branch1][#C][C][N][C][=N][C][Branch1][C][Ring2][Ring1][#Branch1][N][Ring1][=N][C][N][C][C][Branch1][C][O][=N][C][Branch1][#C][C][N][C][C][C][C][N][Branch1][Ring2][C][Ring1][=Branch2][N][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2][=N][Ring2][Ring1][=N]
FC1CC=NC=CC[C@@H](CN2CC3CCC(C2)N3)C1c1ccccc1,[=Branch2][C][=C][C][=C][C][=C][Ring1][#Branch2][=C][C][Branch1][C][F][C][Branch2][Ring1][Ring2][C][=N][C][=C][C][C@H1][Ring1][#Branch2][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1]
N=C1CCCCN(C(N)C=CN=Cc2ccccc2)C1,[C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][Ring1][N]
COCCC1(F)CCCCNNCC(F)(NNC=NC#CC=CC=CC=CCC=CC=CCF)[CH]CNCC1,[C][O][C][C][C][Branch1][#Branch2][C][C][C][C][N][Ring1][=Branch1][=N][C][Branch1][#C][C][C][N][C][C@H1][C][Branch1][C][F][Ring1][#Branch1][N][Branch2][Ring1][C][=N][C][=N][C][=C][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][#C][C][=C][C][=C][C][F][Ring1][=Branch1][Ring1][O][=C][Ring2][Ring1][Branch1][F][=C][Ring2][Branch1][C][#Branch2][Ring2][Ring1][=Ring1]
C=c1nc(OCC2CCC3CCNC32)nc(N2CC3CCC(C2)N3)c1=CC(N)(C=CC=CC(=O)C=O)C[C@@H](F)C[CH]COC,[C][O][C][C@@H1][C][C@H1][Branch1][C][F][C][C][Branch2][Ring1][C][C][=C][C][=C][C][=Branch1][C][=O][C][=O][C][=C][C][=C][C][Branch2][Ring1][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][N][C][C][C][Ring1][Branch1][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2]
C=COCCC=CC=CC=NNC=NC=CC(=NC=O)N1CC2CCC(C1)N2,[C][C][Branch2][Branch1][C][O][C][C][C][=C][C][=C][C][=N][N][Branch2][Ring2][S][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][O][Branch2][Ring1][C][C][O][C][=C][C][Branch1][O][O][C][C][C][=C][Ring1][=Branch2][F][Ring1][=N][Ring2][Ring1][=C][Ring2][Ring1]
CC=CC=CC=CC=C1CC=CN2CCCC2COCN=C(N2CC3CCC(C2)N3)C=CN=CC1,[C][C][=C][C][=C][C][=C][C][=C][C][Branch2][Ring2][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][=C][C][Branch2][Ring2][Ring2][Ring2][Ring1][O][=C][Ring2][Ring1][N][Ring1][=N]
CCC1NCC=C1OCCOC=NC12NCC(CC3CC4CCN(C3)N4NC)C(=C(F)C(C34CCCN3CCC4)O1)N2,[C][C][C][N][C][C][=C][Ring1][Branch1][O][C][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][#C][N][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring1][N][F]
C=C1CN=COCC(NC2CCCC2OCCN)C=CN=CC2(C=CC=CC=COC)NC1OCCC1CCN(C1C=N)C1C3CCC(CN12)N3,[C][O][C][=C][C][=C][C][=C][C][Branch2][Ring1][O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Branch1][O][C][C][N][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][O][C][Ring1][Branch1][C][=N][C][Ring2][Ring1][=Branch1][=C][Ring2]
CN=C1CC2CC1CC2OC(CF)N=C(N=CC1=C(N=CCCO)OSCCC1N(O)C(C)N)N1CC2CCC(C1)N2,[O][C][C][C][=N][C][Branch1][#C][O][S][C][C][C][N][Branch1][C][O][C][Branch1][C][N][C][=C][Ring1][#Branch1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Ring1][Branch1][C][C][Ring1][Branch1][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][#Branch1][F][=C][C][=C][C][=C][C][Ring2][Ring1]
CCCN(C=CC(O)=CC=NCN1CC2CCC(C1)N2)NC(O)C1[CH]C=NCO1,[C][C][C][N][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][C][C@@H1][C][=N][C][O][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][=N][Ring2][Ring1][Ring2][Ring1][=C]
